#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
    202.00,    1,      107.3,    15.8160,    4.80765,      56.74,  -8.116351,  IDM,           95,        4,        4, , 1970-01-01T00:03:22Z,   107.2642
    203.00,    1,      190.5,    17.2820,   -3.76386,      21.99,   3.665872,  IDM,           91,        4,        4, , 1970-01-01T00:03:23Z,   190.5001
    203.00,    1,      125.4,    20.1178,    3.50427,      59.15,   2.835800,  IDM,           95,        4,        4, , 1970-01-01T00:03:23Z,   125.3513
    204.00,    1,      146.8,    22.3269,    1.15562,      53.91,   6.881157,  IDM,           95,        4,        4, , 1970-01-01T00:03:24Z,   146.7689
    205.00,    1,      169.3,    22.4373,   -0.59224,      46.45,   7.677562,  IDM,           95,        4,        4, , 1970-01-01T00:03:25Z,   169.2915
    206.00,    1,      191.2,    21.3548,   -1.35722,      39.05,   6.980333,  IDM,           95,        4,        4, , 1970-01-01T00:03:26Z,   191.2466
    209.00,    1,        2.9,    14.7999,    4.57286,     239.93,  -2.366781,  IDM,           98,        4,        4, , 1970-01-01T00:03:29Z,     2.8683
    210.00,    1,       19.8,    18.9081,    3.66875,     191.07,   6.631551,  IDM,           98,        4,        4, , 1970-01-01T00:03:30Z,    19.7996
    211.00,    1,       40.3,    21.9239,    2.46127,     182.83,   9.610350,  IDM,           98,        4,        4, , 1970-01-01T00:03:31Z,    40.3165
    212.00,    1,       63.2,    23.7508,    1.35280,     172.30,  11.253231,  IDM,           98,        4,        4, , 1970-01-01T00:03:32Z,    63.2444
    213.00,    1,       87.5,    24.6630,    0.60939,     160.65,  11.929903,  IDM,           98,        4,        4, , 1970-01-01T00:03:33Z,    87.5110
    214.00,    1,      112.4,    25.0223,    0.19389,     148.62,  12.070974,  IDM,           98,        4,        4, , 1970-01-01T00:03:34Z,   112.3867
    215.00,    1,      137.0,    23.9355,   -1.14639,      75.28,  10.332644,  IDM,           98,        4,        4, , 1970-01-01T00:03:35Z,   136.9555
    216.00,    1,      160.4,    22.9668,   -0.88232,      65.46,   9.359194,  IDM,           98,        4,        4, , 1970-01-01T00:03:36Z,   160.3870
    216.00,    1,      101.3,    13.8800,    0.00000,      53.06,  -9.086770,  IDM,          102,        4,        4, , 1970-01-01T00:03:36Z,   101.3240
    217.00,    1,      183.0,    22.8334,    1.45102,     117.53,   9.471038,  IDM,           98,        4,        4, , 1970-01-01T00:03:37Z,   183.0338
    217.00,    1,      117.4,    18.2184,    3.95355,      59.60,  -4.615088,  IDM,          102,        4,        4, , 1970-01-01T00:03:37Z,   117.4371
    218.00,    1,      137.4,    21.5326,    2.74300,      62.99,  -2.220215,  IDM,          102,        4,        4, , 1970-01-01T00:03:38Z,   137.4145
    219.00,    1,      160.1,    23.5720,    1.50088,      64.24,  -0.414410,  IDM,          102,        4,        4, , 1970-01-01T00:03:39Z,   160.0688
    220.00,    1,      184.2,    24.5627,    0.64029,      16.11,  10.688045,  IDM,          102,        4,        4, , 1970-01-01T00:03:40Z,   184.2053
    224.00,    1,       12.6,    17.6521,    4.59292,     243.20,   3.772836,  IDM,          105,        4,        4, , 1970-01-01T00:03:44Z,    12.6264
    225.00,    1,       32.5,    21.9286,    3.96436,     237.24,   8.061514,  IDM,          105,        4,        4, , 1970-01-01T00:03:45Z,    32.4701
    226.00,    1,       56.2,    25.3968,    3.02765,     227.35,  11.553450,  IDM,          105,        4,        4, , 1970-01-01T00:03:46Z,    56.2113
    227.00,    1,       82.6,    27.2106,    1.23512,     130.90,  13.455312,  IDM,          105,        4,        4, , 1970-01-01T00:03:47Z,    82.6401
    228.00,    1,      110.3,    27.9080,    0.30196,     117.02,  14.151940,  IDM,          105,        4,        4, , 1970-01-01T00:03:48Z,   110.2753
    229.00,    1,      138.2,    27.8323,   -0.34627,     102.86,  14.075822,  IDM,          105,        4,        4, , 1970-01-01T00:03:49Z,   138.1977
    230.00,    1,      165.8,    27.2315,   -0.78435,      89.05,  13.474831,  IDM,          105,        4,        4, , 1970-01-01T00:03:50Z,   165.7650
    231.00,    1,      192.5,    26.2685,   -1.09458,      76.03,  12.511544,  IDM,          105,        4,        4, , 1970-01-01T00:03:51Z,   192.5401
    231.00,    1,      110.5,    16.5148,    4.20558,      76.09,  -9.753679,  IDM,          108,        4,        4, , 1970-01-01T00:03:51Z,   110.4549
    232.00,    1,      128.9,    20.0820,    2.90940,     153.46,   6.324214,  IDM,          108,        4,        4, , 1970-01-01T00:03:52Z,   128.8700
    233.00,    1,      150.2,    22.2856,    1.65575,      50.37,   9.146280,  IDM,          108,        4,        4, , 1970-01-01T00:03:53Z,   150.1570
    234.00,    1,      171.3,    20.2743,   -1.50596,      42.34,   7.126255,  IDM,          108,        4,        4, , 1970-01-01T00:03:54Z,   171.3242
    235.00,    1,      190.9,    19.0063,   -1.14448,      35.88,   5.849617,  IDM,          108,        4,        4, , 1970-01-01T00:03:55Z,   190.9375
    238.00,    1,        5.9,    15.7602,    4.63866,     231.40,  -0.307164,  IDM,          112,        4,        4, , 1970-01-01T00:03:58Z,     5.9300
    239.00,    1,       23.9,    20.0627,    3.96228,     255.61,   6.873002,  IDM,          112,        4,        4, , 1970-01-01T00:03:59Z,    23.8995
    240.00,    1,       45.8,    23.4912,    2.95643,     246.95,  10.293717,  IDM,          112,        4,        4, , 1970-01-01T00:04:00Z,    45.7608
    241.00,    1,       70.5,    25.8494,    1.88404,     130.48,  14.200096,  IDM,          112,        4,        4, , 1970-01-01T00:04:01Z,    70.5196
    242.00,    1,       96.6,    26.1329,    0.00463,     116.09,  14.466217,  IDM,          112,        4,        4, , 1970-01-01T00:04:02Z,    96.5650
    243.00,    1,      122.6,    25.8823,   -0.43291,     101.73,  14.200440,  IDM,          112,        4,        4, , 1970-01-01T00:04:03Z,   122.6078
    244.00,    1,      148.2,    25.2713,   -0.74460,      87.81,  13.575812,  IDM,          112,        4,        4, , 1970-01-01T00:04:04Z,   148.2099
    245.00,    1,      173.1,    24.3824,   -1.00182,      74.67,  12.674677,  IDM,          112,        4,        4, , 1970-01-01T00:04:05Z,   173.0578
    245.00,    1,      104.2,    14.8199,    4.67981,      62.86,  -9.562492,  IDM,          115,        4,        4, , 1970-01-01T00:04:05Z,   104.1942
    246.00,    1,      196.9,    23.2521,   -1.23171,      62.54,  11.533005,  IDM,          112,        4,        4, , 1970-01-01T00:04:06Z,   196.8939
    246.00,    1,      121.3,    19.1742,    3.98834,      69.64,  -4.077860,  IDM,          115,        4,        4, , 1970-01-01T00:04:06Z,   121.2502
    247.00,    1,      142.2,    22.4581,    2.62860,      71.31,   0.548784,  IDM,          115,        4,        4, , 1970-01-01T00:04:07Z,   142.1815
    248.00,    1,      165.7,    24.2284,    1.09529,      69.01,   3.823731,  IDM,          115,        4,        4, , 1970-01-01T00:04:08Z,   165.6513
    249.00,    1,      190.2,    24.6475,   -0.06066,      64.09,   5.824495,  IDM,          115,        4,        4, , 1970-01-01T00:04:09Z,   190.1826
    252.00,    1,        0.0,    13.8800,    0.00000,     207.02,   0.647159,  IDM,          119,        4,        4, , 1970-01-01T00:04:12Z,     0.0000
    253.00,    1,       16.2,    18.4380,    4.30513,     204.06,   5.195915,  IDM,          119,        4,        4, , 1970-01-01T00:04:13Z,    16.2009
    254.00,    1,       36.6,    22.2846,    3.41713,     196.87,   9.029616,  IDM,          119,        4,        4, , 1970-01-01T00:04:14Z,    36.6372
    255.00,    1,       60.4,    25.0945,    2.30319,     186.37,  11.792591,  IDM,          119,        4,        4, , 1970-01-01T00:04:15Z,    60.4194
    256.00,    1,       86.5,    26.8171,    1.28178,     173.65,  13.482899,  IDM,          119,        4,        4, , 1970-01-01T00:04:16Z,    86.4588
    257.00,    1,      113.8,    27.6659,    0.53962,     159.69,  14.325571,  IDM,          119,        4,        4, , 1970-01-01T00:04:17Z,   113.7603
    258.00,    1,      141.6,    27.9257,    0.06440,     145.18,  14.603882,  IDM,          119,        4,        4, , 1970-01-01T00:04:18Z,   141.5942
    259.00,    1,      169.5,    27.8136,   -0.23777,     130.60,  14.529367,  IDM,          119,        4,        4, , 1970-01-01T00:04:19Z,   169.4882
    260.00,    1,      197.1,    27.4532,   -0.45254,     116.20,  14.218963,  IDM,          119,        4,        4, , 1970-01-01T00:04:20Z,   197.1390
    260.00,    1,      113.9,    17.6179,    4.52587,      77.20,  -9.835360,  IDM,          122,        4,        4, , 1970-01-01T00:04:20Z,   113.9394
    261.00,    1,      133.7,    21.7934,    3.81893,      84.63,  -5.105873,  IDM,          122,        4,        4, , 1970-01-01T00:04:21Z,   133.7048
    262.00,    1,      157.2,    25.0071,    2.67219,      87.68,  -1.159419,  IDM,          122,        4,        4, , 1970-01-01T00:04:22Z,   157.2015
    263.00,    1,      183.3,    25.9505,   -9.00000,      18.94,  12.295026,  IDM,          122,        4,        4, , 1970-01-01T00:04:23Z,   183.2512
    267.00,    1,        9.2,    16.6751,    4.54496,     247.86,   2.967243,  IDM,          125,        4,        4, , 1970-01-01T00:04:27Z,     9.1740
    268.00,    1,       28.0,    20.8531,    3.81822,     242.72,   7.190866,  IDM,          125,        4,        4, , 1970-01-01T00:04:28Z,    27.9998
    269.00,    1,       50.5,    23.9395,    2.54767,     162.50,  10.240211,  IDM,          125,        4,        4, , 1970-01-01T00:04:29Z,    50.4974
    270.00,    1,       75.5,    25.8570,    1.43030,     151.21,  12.159238,  IDM,          125,        4,        4, , 1970-01-01T00:04:30Z,    75.4874
    271.00,    1,      101.9,    26.7975,    0.58865,     138.51,  13.100989,  IDM,          125,        4,        4, , 1970-01-01T00:04:31Z,   101.8828
    272.00,    1,      129.2,    27.7216,    0.70210,     195.99,  14.180645,  IDM,          125,        4,        4, , 1970-01-01T00:04:32Z,   129.1645
    273.00,    1,      157.1,    28.1560,    0.25126,     181.57,  14.572838,  IDM,          125,        4,        4, , 1970-01-01T00:04:33Z,   157.1394
    274.00,    1,      185.4,    28.2508,   -0.01252,      14.92,  14.409891,  IDM,          125,        4,        4, , 1970-01-01T00:04:34Z,   185.3639
    274.00,    1,      107.2,    15.7141,    4.50496,      72.12, -12.536753,  IDM,          129,        4,        4, , 1970-01-01T00:04:34Z,   107.2454
    275.00,    1,      125.1,    19.7457,    3.42805,      78.05,   0.494878,  IDM,          129,        4,        4, , 1970-01-01T00:04:35Z,   125.0661
    276.00,    1,      146.0,    21.6915,    0.46260,      71.83,  11.440622,  IDM,          129,        4,        4, , 1970-01-01T00:04:36Z,   146.0383
    277.00,    1,      167.6,    21.2349,   -0.61080,      60.03,  10.888606,  IDM,          129,        4,        4, , 1970-01-01T00:04:37Z,   167.5511
    278.00,    1,      186.8,    16.5820,   -3.53457,      22.09,   4.291609,  IDM,          129,        4,        4, , 1970-01-01T00:04:38Z,   186.7767
    281.00,    1,        2.9,    14.8147,    4.65132,     222.67,   0.548743,  IDM,          132,        4,        4, , 1970-01-01T00:04:41Z,     2.8697
    282.00,    1,       19.9,    19.1229,    3.95914,     219.79,   5.093004,  IDM,          132,        4,        4, , 1970-01-01T00:04:42Z,    19.8975
    283.00,    1,       40.8,    22.5139,    2.88815,     212.82,   8.654728,  IDM,          132,        4,        4, , 1970-01-01T00:04:43Z,    40.8058
    284.00,    1,       64.5,    24.7724,    1.76505,     202.88,  11.029913,  IDM,          132,        4,        4, , 1970-01-01T00:04:44Z,    64.5415
    285.00,    1,       90.0,    25.6665,   -0.27470,     114.37,  13.620360,  IDM,          132,        4,        4, , 1970-01-01T00:04:45Z,    89.9589
    286.00,    1,      115.5,    25.3002,   -0.43319,     101.05,  12.975890,  IDM,          132,        4,        4, , 1970-01-01T00:04:46Z,   115.4551
    287.00,    1,      140.5,    24.7964,   -0.56018,      88.47,  12.169134,  IDM,          132,        4,        4, , 1970-01-01T00:04:47Z,   140.5138
    288.00,    1,      165.0,    24.1665,   -0.68828,      76.75,  11.272645,  IDM,          132,        4,        4, , 1970-01-01T00:04:48Z,   165.0058
    288.00,    1,      101.3,    13.8800,    0.00000,      57.68, -10.286465,  IDM,          136,        4,        4, , 1970-01-01T00:04:48Z,   101.3240
    289.00,    1,      188.8,    23.4033,   -0.82562,      65.95,  10.298402,  IDM,          132,        4,        4, , 1970-01-01T00:04:49Z,   188.8020
    289.00,    1,      117.5,    18.2729,    4.04418,      65.35,  -5.130387,  IDM,          136,        4,        4, , 1970-01-01T00:04:49Z,   117.4569
    290.00,    1,      137.5,    21.6423,    2.74247,      68.24,  -0.858771,  IDM,          136,        4,        4, , 1970-01-01T00:04:50Z,   137.5247
    291.00,    1,      160.3,    23.5747,    1.30274,      67.51,   2.105691,  IDM,          136,        4,        4, , 1970-01-01T00:04:51Z,   160.2519
    292.00,    1,      184.3,    24.2663,    0.26646,      64.41,   3.927119,  IDM,          136,        4,        4, , 1970-01-01T00:04:52Z,   184.2558
    296.00,    1,       12.6,    17.6573,    4.59442,     262.07,  -5.593526,  IDM,          139,        4,        4, , 1970-01-01T00:04:56Z,    12.6289
    297.00,    1,       32.5,    21.9414,    3.97765,     265.11,  -0.570244,  IDM,          139,        4,        4, , 1970-01-01T00:04:57Z,    32.4807
    298.00,    1,       56.2,    25.4327,    3.06007,     263.43,   3.783207,  IDM,          139,        4,        4, , 1970-01-01T00:04:58Z,    56.2446
    299.00,    1,       83.0,    27.9355,    2.05416,     257.84,   7.253081,  IDM,          139,        4,        4, , 1970-01-01T00:04:59Z,    83.0118
    300.00,    1,      111.1,    27.7217,   -0.78064,     101.00,  14.081360,  IDM,          139,        4,        4, , 1970-01-01T00:05:00Z,   111.0543
    301.00,    1,      138.4,    26.8561,   -0.93804,      87.35,  13.200773,  IDM,          139,        4,        4, , 1970-01-01T00:05:01Z,   138.3562
    302.00,    1,      164.7,    25.8250,   -1.10784,      74.66,  12.158458,  IDM,          139,        4,        4, , 1970-01-01T00:05:02Z,   164.7108
    303.00,    1,      189.9,    24.6255,   -1.27192,      63.09,  10.950318,  IDM,          139,        4,        4, , 1970-01-01T00:05:03Z,   189.9496
    303.00,    1,      110.5,    16.5961,    4.37803,      73.47,  -8.029403,  IDM,          142,        4,        4, , 1970-01-01T00:05:03Z,   110.4767
    304.00,    1,      129.1,    20.4758,    3.37248,      78.81,  -2.801316,  IDM,          142,        4,        4, , 1970-01-01T00:05:04Z,   129.0987
    305.00,    1,      151.0,    23.0736,    1.94761,      79.48,   1.245023,  IDM,          142,        4,        4, , 1970-01-01T00:05:05Z,   150.9924
    306.00,    1,      173.4,    20.3868,   -3.75796,      35.40,   7.540617,  IDM,          142,        4,        4, , 1970-01-01T00:05:06Z,   173.4365
    307.00,    1,      192.5,    18.0351,   -1.68619,      29.20,   5.144945,  IDM,          142,        4,        4, , 1970-01-01T00:05:07Z,   192.4984
    310.00,    1,        5.9,    15.7188,    4.52705,     201.84,   6.445188,  IDM,          146,        4,        4, , 1970-01-01T00:05:10Z,     5.9220
    311.00,    1,       23.8,    19.8900,    3.81994,     195.13,   7.216552,  IDM,          146,        4,        4, , 1970-01-01T00:05:11Z,    23.7864
    312.00,    1,       45.4,    23.1516,    2.76790,     186.94,   9.294233,  IDM,          146,        4,        4, , 1970-01-01T00:05:12Z,    45.3954
    313.00,    1,       69.7,    25.2987,    1.66314,     176.57,  11.270544,  IDM,          146,        4,        4, , 1970-01-01T00:05:13Z,    69.7116
    314.00,    1,       95.7,    26.4736,    0.82306,     164.73,  12.301848,  IDM,          146,        4,        4, , 1970-01-01T00:05:14Z,    95.6658
    315.00,    1,      122.4,    26.9778,    0.28381,     152.13,  12.828431,  IDM,          146,        4,        4, , 1970-01-01T00:05:15Z,   122.4347
    316.00,    1,      149.5,    27.0714,   -0.03701,     139.19,  13.001497,  IDM,          146,        4,        4, , 1970-01-01T00:05:16Z,   149.4850
    317.00,    1,      176.5,    26.9191,   -0.23394,     126.21,  12.924299,  IDM,          146,        4,        4, , 1970-01-01T00:05:17Z,   176.4960
    317.00,    1,      104.2,    14.8293,    4.72971,      66.30, -12.089752,  IDM,          149,        4,        4, , 1970-01-01T00:05:17Z,   104.1951
